,book_id,goodreads_book_id,authors,original_publication_year,language_code,Art,Biography,Business,Chick Lit,Children's,Christian,Classics,Comics,Contemporary,Cookbooks,Crime,Ebooks,Fantasy,Fiction,Gay and Lesbian,Graphic Novels,Historical Fiction,History,Horror,Humor and Comedy,Manga,Memoir,Music,Mystery,Nonfiction,Paranormal,Philosophy,Poetry,Psychology,Religion,Romance,Science,Science Fiction,Self Help,Spirituality,Sports,Suspense,Thriller,Travel,Young Adult
4693,4694,9972053,Betty White,2011.0,eng,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,284.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,4695,31862,"René Descartes, Donald A. Cress",1637.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1321.0,0.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,4696,5739373,Daniel Silva,2009.0,eng,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,16.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,177.0,0.0,0.0
4696,4697,12758317,John Irving,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,17.0,0.0,511.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,4698,433533,L.M. Montgomery,1921.0,eng,0.0,0.0,0.0,17.0,103.0,0.0,1026.0,0.0,0.0,0.0,0.0,19.0,0.0,590.0,0.0,0.0,281.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0
4698,4699,68143,James Surowiecki,2004.0,eng,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,24.0,0.0,24.0,0.0,0.0,90.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4699,4700,39033,"Douglas Preston, Lincoln Child",2003.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,69.0,20.0,20.0,268.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,406.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,90.0,141.0,0.0,0.0
4700,4701,397860,James Herbert,1975.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,12.0,85.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,32.0,0.0,0.0
4701,4702,8676,"Anthony Robbins, Kenneth H. Blanchard, Jason Winters",1986.0,,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,0.0,78.0,0.0,0.0,0.0,0.0,177.0,2.0,0.0,0.0,0.0,0.0,0.0
4702,4703,7122034,"Douglas Preston, Lincoln Child",2010.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,57.0,22.0,0.0,256.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,366.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,92.0,324.0,0.0,0.0
4703,4704,11395597,Jeanette Winterson,2011.0,,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,0.0,237.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,4705,10193062,Ann Aguirre,2012.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,140.0,104.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,143.0,0.0,177.0,0.0,0.0,0.0,0.0,20.0,0.0,612.0
4705,4706,18594409,Roz Chast,2014.0,eng,16.0,134.0,0.0,0.0,0.0,0.0,0.0,185.0,19.0,0.0,0.0,0.0,0.0,18.0,0.0,1256.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,4707,37847,"Marilyn Manson, Neil Strauss",1998.0,eng,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,93.0,0.0,41.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,4708,9832370,BookRags,,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,4709,372638,Bernard Waber,1965.0,eng,0.0,0.0,0.0,0.0,124.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,4710,10874177,Gail Carriger,2013.0,en-CA,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,621.0,193.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,140.0,0.0,0.0,0.0,0.0,31.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0
4710,4711,3018539,"José Saramago, Margaret Jull Costa",2005.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,42.0,0.0,0.0,12.0,157.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711,4712,58889,Tamora Pierce,1997.0,en-US,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2322.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0
4712,4713,16431,Dean Koontz,1997.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,248.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,89.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,91.0,197.0,0.0,0.0
4713,4714,27406704,"Fredrik Backman, Henning Koch, سمانه پرهیزکاری",2014.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,15.0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
4714,4715,44361,Rob Bell,2005.0,,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,8.0,0.0,0.0,137.0,0.0,0.0,0.0,6.0,95.0,0.0,0.0,0.0,0.0,0.0
4715,4716,210834,"Rudyard Kipling, Edward Said",1901.0,eng,0.0,0.0,0.0,0.0,25.0,0.0,976.0,0.0,0.0,0.0,0.0,31.0,0.0,789.0,0.0,0.0,194.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,50.0
4716,4717,508413,Beverly  Lewis,1997.0,,0.0,0.0,0.0,11.0,0.0,142.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,175.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
4717,4718,15711341,Anne Bishop,2013.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,69.0,336.0,189.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,44.0,0.0,1089.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,101.0
4718,4719,77378,Nicholas Meyer,1974.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,45.0,0.0,0.0,15.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0
4719,4720,319644,Suzanne Collins,2006.0,eng,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0
4720,4721,3116205,Timothy J. Keller,2008.0,en-US,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,11.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
4721,4722,44255,Peter Mayle,1991.0,eng,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0
4722,4723,27398,Jonathan Harr,2005.0,en-US,226.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,36.0,0.0,0.0,28.0,126.0,0.0,0.0,0.0,0.0,0.0,38.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
4723,4724,16099189,Chris Bohjalian,2013.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,16.0,10.0,0.0,331.0,0.0,0.0,736.0,38.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,0.0
4724,4725,13642929,Sonia Sotomayor,2013.0,eng,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,377.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,4726,226004,Vernor Vinge,1998.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4726,4727,18288,"Immanuel Kant, Paul Guyer, Allen W. Wood",1781.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,2206.0,0.0,7.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4727,4728,16298,Agatha Christie,1950.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,356.0,34.0,0.0,398.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,0.0,0.0
4728,4729,926908,"Rien Poortvliet, Wil Huygen",1976.0,eng,143.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,259.0,77.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4729,4730,153193,MaryJanice Davidson,2004.0,en-US,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,28.0,108.0,139.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,32.0,0.0,531.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,4731,1305,Steven Pressfield,1998.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,39.0,488.0,0.0,0.0,459.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,4732,137098,Hester Browne,2005.0,eng,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,6.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4732,4733,385228,John Stuart Mill,1859.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,317.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4733,4734,22934446,Alan Cumming,2014.0,eng,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,580.0,0.0,10.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4734,4735,468070,Nigella Lawson,2007.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4735,4736,22914448,D.M. Pulley,2015.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,16.0,0.0,106.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,74.0,0.0,0.0
4736,4737,7863423,Jill Shalvis,2010.0,eng,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,34.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4737,4738,16247792,Sylvain Reynard,2013.0,eng,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,30.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4738,4739,5989573,Bryan Lee O'Malley,2009.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,26.0,0.0,0.0,18.0,144.0,247.0,0.0,2206.0,0.0,0.0,0.0,0.0,177.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
4739,4740,213233,Atul Gawande,2007.0,en-US,0.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,297.0,0.0,12.0,0.0,10.0,0.0,0.0,175.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4740,4741,15748335,Cherrie Lynn,2012.0,en-GB,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,35.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4741,4742,19095025,Kylie Scott,2014.0,eng,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,39.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4742,4743,6441654,"Rebecca Housel, J. Jeremy Wisnewski, William Irwin",2009.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,22.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4743,4744,49176,Eric Berne,1964.0,en-US,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,23.0,0.0,113.0,0.0,0.0,39.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
4744,4745,18966322,Brandon Sanderson,2013.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,803.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,7.0,0.0,358.0
4745,4746,7186,"Alexandre Dumas fils, David Coward",1848.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,9.0,0.0,221.0,0.0,0.0,82.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4746,4747,11942639,Rachel Hauck,2012.0,en-US,0.0,0.0,0.0,76.0,0.0,95.0,0.0,0.0,38.0,0.0,0.0,12.0,0.0,118.0,0.0,0.0,97.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,4748,206309,"Stephen C. Lundin, Harry Paul, John Christensen, Kenneth H. Blanchard",1996.0,eng,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
4748,4749,49250,Stephen E. Ambrose,1994.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,4750,7981456,Linda Sue Park,2010.0,eng,0.0,49.0,0.0,0.0,45.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,345.0,51.0,0.0,0.0,0.0,31.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0
4750,4751,8811139,Michael  Grant,2013.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,71.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,16.0,0.0,91.0,0.0,0.0,0.0,0.0,62.0,0.0,227.0,0.0,0.0,0.0,0.0,27.0,0.0,450.0
4751,4752,28477789,"Vi Keeland, Penelope Ward",2016.0,eng,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,25.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4752,4753,189147,Philip José Farmer,1971.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,13.0,201.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,4754,114132,Nora Roberts,2001.0,eng,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,82.0,0.0,6.0,8.0,34.0,137.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,125.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0,0.0,55.0,15.0,0.0,0.0
4754,4755,12967,Mark Helprin,1983.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,0.0,27.0,210.0,208.0,0.0,0.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4755,4756,106646,Sidney Sheldon,1991.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,5.0,5.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,28.0,0.0,0.0,0.0,48.0,158.0,0.0,0.0
4756,4757,201175,"J.D. Robb, Susan Ericksen",1996.0,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,0.0,259.0,47.0,49.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,140.0,0.0,0.0,0.0,172.0,101.0,0.0,0.0
4757,4758,161744,Thomas Paine,1776.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,36.0,0.0,12.0,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,4759,54529,Adeline Yen Mah,1997.0,eng,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,22.0,61.0,0.0,0.0,0.0,286.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4759,4760,3338544,مصطفى محمود,1970.0,ara,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
4760,4761,13416236,C.C. Hunter,2012.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,309.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,183.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0
4761,4762,7148931,Timothy Ferriss,2000.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,61.0,0.0,4.0,0.0,0.0,0.0,0.0
4762,4763,58314,"Michel Houellebecq, Frank Wynne",1998.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,73.0,0.0,0.0,7.0,0.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4763,4764,17314410,Georgia Cates,2013.0,eng,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,28.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4764,4765,224410,"Roy Thomas, Dick Giordano, Mark D. Beazley, Bram Stoker",2005.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,39.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
