goodreads_book_id,genre,count
231989,Science Fiction,16
232109,Children's,397
232109,Classics,137
232109,Fantasy,215
232109,Fiction,460
232109,Young Adult,154
232123,Contemporary,15
232123,Crime,424
232123,Ebooks,24
232123,Fiction,406
232123,Mystery,928
232123,Suspense,105
232123,Thriller,236
232145,Contemporary,10
232145,Crime,302
232145,Ebooks,24
232145,Fiction,337
232145,Mystery,677
232145,Suspense,74
232145,Thriller,149
232268,Chick Lit,19
232268,Christian,5
232268,Contemporary,9
232268,Fiction,107
232268,Historical Fiction,4
232268,Religion,2
232268,Romance,50
232576,Children's,373
232576,Classics,252
232576,Contemporary,19
232576,Fiction,625
232576,Mystery,179
232576,Young Adult,340
232577,Biography,68
232577,Classics,9
232577,History,9
232577,Memoir,62
232577,Nonfiction,93
232577,Science,109
232577,Travel,7
232958,Children's,80
232958,Fiction,14
232958,Poetry,2
233044,Chick Lit,135
233044,Christian,6
233044,Contemporary,58
233044,Ebooks,21
233044,Fiction,266
233044,Mystery,6
233044,Romance,299
233093,Children's,1255
233093,Fantasy,281
233093,Fiction,995
233093,Poetry,389
233093,Young Adult,88
233389,Art,310
233389,Biography,123
233389,Classics,64
233389,History,110
233389,Memoir,3
233389,Nonfiction,26
233637,Children's,116
233637,Classics,149
233637,Crime,21
233637,Ebooks,14
233637,Fiction,295
233637,Mystery,1141
233637,Suspense,11
233637,Young Adult,327
233649,Ebooks,63
233649,Fantasy,8912
233649,Fiction,955
233649,Romance,22
233649,Science Fiction,55
233649,Young Adult,22
233667,Classics,17
233667,Contemporary,24
233667,Ebooks,33
233667,Fantasy,221
233667,Fiction,1115
233667,Horror,2896
233667,Mystery,41
233667,Paranormal,193
233667,Science Fiction,307
233667,Suspense,111
233667,Thriller,396
233691,Art,14
233691,Children's,6
233691,Classics,4
233691,Comics,341
233691,Fantasy,5
233691,Fiction,60
233691,Graphic Novels,73
233691,Humor and Comedy,2
233691,Manga,3
233691,Nonfiction,3
233691,Science,4
233691,Young Adult,3
233722,Chick Lit,11
233722,Children's,87
233722,Classics,7
233722,Fiction,172
233722,Graphic Novels,12
233722,Young Adult,193
233818,Children's,580
233818,Classics,1218
233818,Fantasy,71
233818,Fiction,1628
233818,Historical Fiction,1409
233818,History,69
233818,Young Adult,2046
234184,Ebooks,46
234184,Fantasy,4597
234184,Fiction,424
234184,Romance,76
234184,Science Fiction,30
234225,Classics,2020
234225,Ebooks,83
234225,Fantasy,2760
234225,Fiction,4322
234225,Philosophy,59
234225,Religion,89
234225,Science,175
234225,Science Fiction,9871
234489,Ebooks,7
234489,Fantasy,30
234489,Fiction,143
234489,Science,26
234489,Science Fiction,191
234501,Ebooks,5
234501,Fantasy,30
234501,Fiction,199
234501,Science,35
234501,Science Fiction,882
234724,Ebooks,37
234724,Fantasy,120
234724,Fiction,480
234724,Science,41
234724,Science Fiction,1368
234724,Young Adult,107
235127,Children's,43
235127,Contemporary,22
235127,Fiction,72
235127,Young Adult,35
235718,Chick Lit,35
235718,Contemporary,41
235718,Ebooks,77
235718,Fantasy,880
235718,Fiction,188
235718,Mystery,63
235718,Paranormal,1024
235718,Romance,651
235718,Young Adult,53
235773,Classics,9
235773,Contemporary,27
235773,Ebooks,6
235773,Fiction,568
235773,Historical Fiction,127
235773,History,11
235773,Romance,33
236056,Children's,57
236056,Classics,7
236056,Contemporary,11
236056,Fiction,128
236056,Young Adult,87
236093,Children's,857
236093,Classics,5903
236093,Ebooks,175
236093,Fantasy,132
236093,Fiction,2197
236093,Young Adult,713
236208,Contemporary,3
236208,Crime,3
236208,Ebooks,11
236208,Fiction,108
236208,Horror,372
236208,Mystery,35
236208,Paranormal,9
236208,Science,5
236208,Science Fiction,21
236208,Suspense,34
236208,Thriller,78
236862,Contemporary,14
236862,Crime,72
236862,Ebooks,4
236862,Fiction,141
236862,Mystery,540
236862,Suspense,12
236862,Thriller,27
237114,Chick Lit,7
237114,Contemporary,8
237114,Crime,34
237114,Fiction,122
237114,Mystery,432
237114,Romance,15
237114,Suspense,81
237114,Thriller,66
237209,Contemporary,188
237209,Crime,977
237209,Ebooks,78
237209,Fiction,1990
237209,Horror,57
237209,Mystery,4357
237209,Suspense,347
237209,Thriller,845
237320,Children's,28
237320,Contemporary,57
237320,Fiction,146
237320,Mystery,39
237320,Psychology,7
237320,Young Adult,288
237665,Children's,161
237665,Classics,12
237665,Fantasy,49
237665,Fiction,113
237665,Science,16
238125,Chick Lit,14
238125,Contemporary,19
238125,Crime,190
238125,Ebooks,38
238125,Fantasy,35
238125,Fiction,167
238125,Mystery,799
238125,Romance,417
238125,Science Fiction,96
238125,Suspense,133
238125,Thriller,76
238126,Chick Lit,21
238126,Contemporary,28
238126,Crime,298
238126,Ebooks,43
238126,Fantasy,61
238126,Fiction,215
238126,Mystery,1131
238126,Romance,623
238126,Science Fiction,155
238126,Suspense,173
238126,Thriller,122
238127,Chick Lit,10
238127,Contemporary,10
238127,Crime,172
238127,Ebooks,31
238127,Fantasy,27
238127,Fiction,139
238127,Mystery,649
238127,Romance,340
238127,Science Fiction,76
238127,Suspense,117
238127,Thriller,60
238137,Chick Lit,8
238137,Crime,167
238137,Ebooks,25
238137,Fantasy,25
238137,Fiction,141
238137,Mystery,639
238137,Romance,336
238137,Science Fiction,78
238137,Suspense,119
238137,Thriller,57
238139,Chick Lit,10
238139,Crime,170
238139,Ebooks,21
238139,Fantasy,25
238139,Fiction,120
238139,Mystery,611
238139,Romance,306
238139,Science Fiction,74
238139,Suspense,111
238139,Thriller,59
238140,Contemporary,10
238140,Crime,178
238140,Ebooks,27
238140,Fantasy,28
238140,Fiction,140
238140,Mystery,633
238140,Romance,332
238140,Science Fiction,73
238140,Suspense,119
238140,Thriller,52
238141,Crime,154
238141,Ebooks,23
238141,Fantasy,30
238141,Fiction,129
238141,Mystery,576
238141,Romance,293
238141,Science Fiction,69
238141,Suspense,108
238141,Thriller,53
238142,Crime,165
238142,Ebooks,20
238142,Fantasy,29
238142,Fiction,120
238142,Mystery,608
238142,Paranormal,10
238142,Romance,304
238142,Science Fiction,78
238142,Suspense,114
238142,Thriller,54
238360,Chick Lit,147
238360,Contemporary,202
238360,Ebooks,20
238360,Fiction,37
238360,Romance,344
238360,Sports,23
238360,Young Adult,477
239102,Ebooks,13
239102,Fantasy,536
239102,Fiction,106
239102,Science,3
239102,Young Adult,6
239103,Ebooks,13
239103,Fantasy,118
239103,Fiction,67
239103,Science,6
239105,Ebooks,11
239105,Fantasy,968
239105,Fiction,76
239105,Science,5
239107,Ebooks,11
239107,Fantasy,552
239107,Fiction,77
239107,Science,5
239109,Ebooks,9
239109,Fantasy,894
239109,Fiction,84
239109,Science,3
239109,Science Fiction,3
239186,Biography,117
239186,Fiction,21
239186,Historical Fiction,83
239186,History,967
239186,Nonfiction,470
239186,Science,151
239239,Classics,9
239239,Contemporary,16
239239,Crime,9
239239,Ebooks,12
239239,Fantasy,493
239239,Fiction,502
239239,Historical Fiction,255
239239,History,9
239239,Horror,47
239239,Mystery,177
239239,Science,14
239239,Science Fiction,250
239239,Suspense,17
239239,Thriller,34
239381,Children's,42
239381,Fiction,19
239388,Children's,95
239388,Classics,3
239388,Fiction,29
239399,Ebooks,35
239399,Fantasy,34
239399,Fiction,434
239399,Science,37
239399,Science Fiction,1764
239509,Nonfiction,24
239509,Psychology,26
239509,Romance,3
239509,Self Help,114
239810,Children's,205
239810,Christian,23
239810,Classics,79
239810,Contemporary,16
239810,Fiction,341
239810,Religion,20
239810,Young Adult,106
239917,Classics,8
239917,Ebooks,13
239917,Fantasy,1176
239917,Fiction,131
239917,Mystery,6
239917,Science,7
239917,Science Fiction,101
240130,Children's,271
240130,Classics,68
240130,Fantasy,283
240130,Fiction,165
240130,Young Adult,10
240976,Classics,97
240976,Contemporary,51
240976,Fiction,228
240976,Historical Fiction,12
240976,History,9
240976,Philosophy,106
240976,Romance,9
241387,Chick Lit,3
241387,Christian,41
241387,Contemporary,21
241387,Fiction,152
241387,Religion,4
241387,Romance,11
241387,Spirituality,2
241823,Classics,23
241823,Fantasy,33
241823,Fiction,48
241823,History,29
241823,Nonfiction,286
241823,Philosophy,85
241823,Psychology,356
241823,Religion,17
241823,Self Help,97
241823,Spirituality,186
241934,Crime,51
241934,Ebooks,7
241934,Fiction,55
241934,Mystery,178
241934,Suspense,19
241934,Thriller,43
241936,Crime,71
241936,Ebooks,7
241936,Fiction,78
241936,Mystery,204
241936,Suspense,29
241936,Thriller,55
241969,Chick Lit,98
241969,Contemporary,20
241969,Fiction,233
241969,Historical Fiction,13
241969,Mystery,3
241969,Romance,9
242006,Biography,663
242006,Contemporary,102
242006,Fiction,480
242006,Memoir,2157
242006,Nonfiction,879
242006,Psychology,142
242006,Young Adult,29
242157,Chick Lit,8
242157,Contemporary,31
242157,Ebooks,6
242157,Fiction,211
242157,Romance,28
242472,Business,645
242472,Ebooks,17
242472,Fiction,18
242472,History,73
242472,Nonfiction,383
242472,Philosophy,560
242472,Psychology,319
242472,Science,402
242472,Self Help,35
243298,Ebooks,12
243298,Fantasy,1500
243298,Fiction,104
243298,Young Adult,14
243308,Chick Lit,4
243308,Classics,14
243308,Fiction,30
243308,Romance,4
243598,Classics,176
243598,Contemporary,14
243598,Fiction,645
243598,Historical Fiction,44
243598,Romance,7
243598,Travel,99
243601,Biography,13
243601,Classics,15
243601,Crime,5
243601,Ebooks,8
243601,Fiction,397
243601,Historical Fiction,859
243601,History,58
243601,Mystery,15
243601,Thriller,38
243685,Biography,7
243685,Classics,74
243685,Ebooks,7
243685,History,617
243685,Nonfiction,142
243685,Philosophy,2270
243685,Religion,36
243685,Science,20
243705,Art,12
243705,Classics,399
243705,Contemporary,55
243705,Crime,118
243705,Ebooks,24
243705,Fiction,785
243705,Horror,370
243705,Mystery,105
243705,Psychology,35
243705,Suspense,49
243705,Thriller,216
244102,Contemporary,6
244102,Crime,73
244102,Ebooks,7
244102,Fiction,158
244102,Mystery,443
244102,Suspense,29
244102,Thriller,52
244115,Children's,51
244115,Fantasy,17
244115,Fiction,18
244383,Business,4
244383,Nonfiction,25
244383,Philosophy,15
244383,Psychology,17
244383,Religion,4
244383,Self Help,109
244383,Spirituality,125
244572,Children's,128
244572,Classics,16
244572,Ebooks,12
244572,Fantasy,1749
244572,Fiction,211
244572,Paranormal,13
244572,Young Adult,407
245700,Art,116
245700,Fantasy,47
245700,Nonfiction,11
245700,Paranormal,4
245700,Young Adult,1
246225,Classics,67
246225,Crime,150
246225,Ebooks,11
246225,Fiction,82
246225,Historical Fiction,30
246225,History,6
246225,Mystery,261
246225,Romance,23
246225,Thriller,7
246468,Biography,26
246468,History,2
246468,Nonfiction,8
246468,Sports,140
246546,Children's,44
246546,Classics,105
246546,Ebooks,21
246546,Fiction,40
246546,Historical Fiction,104
246546,History,7
246546,Romance,13
246546,Young Adult,24
248470,Children's,17
248470,Fantasy,575
248470,Fiction,65
248470,Mystery,18
248470,Romance,120
248470,Young Adult,624
248482,Chick Lit,14
248482,Children's,24
248482,Fantasy,1555
248482,Fiction,213
248482,Historical Fiction,11
248482,Romance,154
248482,Young Adult,833
248483,Chick Lit,1011
248483,Classics,20
248483,Contemporary,372
248483,Ebooks,49
248483,Fantasy,39
248483,Fiction,1161
248483,Historical Fiction,49
248483,Romance,1393
248483,Young Adult,110
248484,Children's,42
248484,Fantasy,1800
248484,Fiction,378
248484,Historical Fiction,165
248484,Romance,399
248484,Young Adult,1275
248596,Classics,1009
248596,Ebooks,48
248596,Fantasy,1745
248596,Fiction,1389
248596,Horror,1926
248596,Mystery,125
248596,Paranormal,58
248596,Science,41
248596,Science Fiction,699
248596,Suspense,46
248596,Thriller,110
248596,Young Adult,274
248682,Chick Lit,55
248682,Contemporary,86
248682,Ebooks,19
248682,Fantasy,205
248682,Fiction,154
248682,Mystery,60
248682,Paranormal,203
248682,Romance,1034
248682,Suspense,21
248704,Contemporary,908
248704,Ebooks,54
248704,Fiction,902
248704,Psychology,165
248704,Romance,220
248704,Young Adult,2226
248787,Contemporary,12
248787,Ebooks,20
248787,Fiction,40
248787,History,108
248787,Nonfiction,175
248787,Philosophy,23
248787,Science,985
248787,Science Fiction,12
248871,Art,4
248871,Comics,101
248871,Fantasy,171
248871,Fiction,29
248871,Graphic Novels,113
248871,Horror,80
248871,Manga,629
248871,Paranormal,4
248871,Romance,4
248871,Suspense,3
249042,Biography,171
249042,Classics,10
249042,Contemporary,10
249042,Ebooks,8
249042,Fiction,18
249042,Memoir,408
249042,Philosophy,14
249042,Psychology,367
249042,Science,7
249042,Self Help,14
249747,Children's,381
249747,Contemporary,72
249747,Crime,112
249747,Ebooks,90
249747,Fantasy,7840
249747,Fiction,1586
249747,Mystery,106
249747,Paranormal,148
249747,Science Fiction,633
249747,Young Adult,3318
250024,Classics,67
250024,Ebooks,15
250024,Fantasy,15
250024,Fiction,225
250024,Mystery,6
250024,Science,9
250024,Science Fiction,954
250729,Chick Lit,18
250729,Contemporary,59
250729,Fiction,14
250729,Historical Fiction,152
250729,History,6
250729,Mystery,92
250729,Psychology,11
251446,Business,7
251446,Classics,30
251446,Contemporary,8
251446,Fiction,78
251519,Chick Lit,227
251519,Contemporary,23
251519,Fiction,267
251519,Romance,45
251665,Classics,21
251665,Contemporary,29
251665,Ebooks,4
251665,Fiction,328
251665,Romance,27
251665,Travel,4
251688,Chick Lit,47
251688,Classics,3552
251688,Contemporary,106
251688,Ebooks,53
251688,Fiction,2446
251688,Historical Fiction,43
251688,Romance,254
251762,Chick Lit,5
251762,Contemporary,39
251762,Fiction,635
251762,Religion,24
251762,Spirituality,11
251762,Young Adult,12
251964,Chick Lit,7
251964,Ebooks,10
251964,Fantasy,4
251964,Fiction,44
251964,Historical Fiction,60
251964,Romance,443
252499,Chick Lit,66
252499,Ebooks,27
252499,Fiction,582
252499,Historical Fiction,3282
252499,History,169
252499,Romance,220
252577,Biography,1312
252577,Classics,552
252577,Contemporary,92
252577,Fiction,877
252577,Historical Fiction,274
252577,History,318
252577,Memoir,2150
252577,Nonfiction,1122
252938,Children's,22
252938,Fantasy,253
252938,Fiction,67
252938,Mystery,4
252938,Romance,9
252938,Young Adult,59
252999,Contemporary,22
252999,Ebooks,18
252999,Fantasy,79
252999,Fiction,35
252999,Paranormal,342
252999,Romance,322
252999,Suspense,9
253058,Ebooks,34
253058,Fantasy,3540
253058,Fiction,320
253058,Romance,60
253058,Science,19
253058,Science Fiction,21
253106,Chick Lit,99
253106,Contemporary,89
253106,Fiction,163
253106,Romance,68
253106,Young Adult,665
253264,Classics,297
253264,Fiction,169
253264,Historical Fiction,123
253264,History,49
253264,Nonfiction,13
253264,Religion,23
253264,Science,20
253264,Young Adult,6
254308,Classics,401
254308,Ebooks,11
254308,Fiction,13
254308,Historical Fiction,26
254799,Art,94
254799,Biography,9
254799,Business,72
254799,Ebooks,5
254799,Memoir,16
254799,Music,5
254799,Nonfiction,160
254799,Philosophy,11
254799,Psychology,40
254799,Self Help,119
255127,Business,402
255127,Nonfiction,38
255127,Philosophy,5
255127,Psychology,17
255127,Self Help,17
255458,Christian,33
255458,Nonfiction,14
255458,Philosophy,4
255458,Religion,31
255458,Spirituality,7
256008,Classics,391
256008,Ebooks,16
256008,Fiction,1458
256008,Historical Fiction,1129
256008,History,53
256008,Romance,69
256566,Classics,45
256566,Contemporary,417
256566,Ebooks,34
256566,Fiction,2799
256566,Historical Fiction,532
256566,History,71
256566,Travel,28
256598,Children's,25
256598,Ebooks,18
256598,Fantasy,851
256598,Fiction,94
256598,Historical Fiction,7
256598,Horror,200
256598,Mystery,14
256598,Paranormal,67
256598,Thriller,8
256598,Young Adult,308
256683,Contemporary,263
256683,Ebooks,372
256683,Fantasy,1462
256683,Fiction,2141
256683,Mystery,230
256683,Paranormal,4297
256683,Romance,3205
256683,Science Fiction,225
256683,Young Adult,11360
257257,Art,150
257257,Biography,1
257257,Contemporary,2
257257,Fiction,1
257257,History,7
257257,Nonfiction,18
257845,Classics,354
257845,Crime,27
257845,Ebooks,19
257845,Fiction,978
257845,Historical Fiction,520
257845,History,30
257845,Young Adult,28
257990,Contemporary,10
257990,Crime,124
257990,Ebooks,24
257990,Fiction,238
257990,Mystery,1103
257990,Suspense,50
257990,Thriller,37
259538,Contemporary,4
259538,Crime,8
259538,Ebooks,9
259538,Fiction,219
259538,Horror,55
259538,Mystery,92
259538,Science,7
259538,Science Fiction,58
259538,Suspense,51
259538,Thriller,5
259836,Ebooks,14
259836,Fantasy,3975
259836,Fiction,386
259836,Romance,13
259836,Science Fiction,18
259836,Young Adult,45
260025,Ebooks,8
260025,Fantasy,1901
260025,Fiction,189
260025,Romance,6
260025,Science Fiction,9
260025,Young Adult,14
260791,Christian,122
260791,Classics,4
260791,Nonfiction,19
260791,Religion,24
260791,Spirituality,17
261083,Ebooks,13
261083,Fantasy,39
261083,Fiction,159
261083,Historical Fiction,632
261083,History,44
261083,Romance,3
261122,Contemporary,22
261122,Ebooks,45
261122,Fantasy,469
261122,Fiction,119
261122,Horror,43
261122,Paranormal,635
261122,Romance,235
261122,Young Adult,1021
261161,Chick Lit,54
261161,Contemporary,31
261161,Fiction,34
261161,Romance,16
261161,Young Adult,132
261240,Classics,1165
261240,Crime,16
261240,Ebooks,7
261240,Fantasy,14
261240,Fiction,376
261240,Historical Fiction,20
261240,Horror,614
261240,Mystery,102
261240,Poetry,24
261240,Suspense,39
261240,Thriller,36
261240,Young Adult,9
261243,Classics,642
261243,Fiction,10
261243,History,148
261243,Nonfiction,128
261243,Philosophy,48
261331,Chick Lit,57
261331,Ebooks,15
261331,Fiction,292
261331,Historical Fiction,1156
261331,History,37
261331,Mystery,70
261331,Romance,403
261331,Young Adult,30
261604,Fantasy,1386
261604,Fiction,95
261604,Romance,53
261604,Science Fiction,14
261604,Young Adult,4
261689,Chick Lit,37
261689,Classics,182
261689,Ebooks,31
261689,Fiction,342
261689,Historical Fiction,669
261689,History,23
261689,Romance,1016
262228,Contemporary,8
262228,Crime,94
262228,Ebooks,23
262228,Fiction,210
262228,Mystery,869
262228,Suspense,39
262228,Thriller,27
262229,Contemporary,10
262229,Crime,89
262229,Ebooks,28
262229,Fiction,212
262229,Mystery,872
262229,Suspense,42
262229,Thriller,28
262430,Children's,82
262430,Ebooks,26
262430,Fantasy,2278
262430,Fiction,404
262430,Mystery,22
262430,Science Fiction,93
262430,Young Adult,153
262545,Fiction,313
262545,Historical Fiction,85
262545,History,7
262545,Young Adult,8
262731,Business,53
262731,Nonfiction,72
262731,Philosophy,5
262731,Psychology,344
262731,Science,44
262731,Self Help,124
263050,Chick Lit,17
263050,Contemporary,80
263050,Ebooks,15
263050,Fantasy,102
263050,Fiction,319
263050,Paranormal,95
263050,Romance,273
263050,Young Adult,99
263145,Comics,84
263145,Fantasy,252
263145,Fiction,61
263145,Graphic Novels,177
263145,Horror,46
263145,Mystery,17
263145,Paranormal,131
263145,Romance,256
263145,Young Adult,139
263147,Contemporary,10
263147,Ebooks,16
263147,Fantasy,332
263147,Fiction,82
263147,Horror,37
263147,Mystery,19
263147,Paranormal,390
263147,Romance,335
263147,Young Adult,699
263148,Chick Lit,5
263148,Ebooks,11
263148,Fantasy,152
263148,Fiction,34
263148,Horror,17
263148,Mystery,6
263148,Paranormal,163
263148,Romance,146
263148,Young Adult,326
263149,Chick Lit,9
263149,Contemporary,25
263149,Ebooks,16
263149,Fantasy,48
263149,Fiction,43
263149,Paranormal,428
263149,Romance,429
263171,Ebooks,9
263171,Fantasy,139
263171,Fiction,32
263171,Horror,12
263171,Mystery,5
263171,Paranormal,157
263171,Romance,142
263171,Young Adult,293
263172,Contemporary,8
263172,Ebooks,13
263172,Fantasy,178
263172,Fiction,41
263172,Horror,19
263172,Mystery,8
263172,Paranormal,194
263172,Romance,186
263172,Young Adult,396
263173,Comics,31
263173,Fantasy,133
263173,Fiction,26
263173,Graphic Novels,141
263173,Horror,25
263173,Manga,2179
263173,Mystery,12
263173,Paranormal,68
263173,Romance,131
263173,Young Adult,66
263179,Chick Lit,31
263179,Contemporary,49
263179,Ebooks,53
263179,Fantasy,214
263179,Fiction,91
263179,Paranormal,667
263179,Romance,623
264158,Classics,1359
264158,Ebooks,47
264158,Fantasy,40
264158,Fiction,341
264158,Historical Fiction,12
264158,Horror,596
264158,Mystery,74
264158,Paranormal,15
264158,Poetry,1575
264158,Suspense,15
264158,Thriller,19
264778,Biography,23
264778,Classics,7
264778,Ebooks,2
264778,Fiction,75
264778,Historical Fiction,289
264778,History,46
264778,Nonfiction,2
264778,Romance,5
265205,Christian,74
265205,Classics,10
265205,Ebooks,1
265205,History,7
265205,Nonfiction,15
265205,Philosophy,5
265205,Poetry,3
265205,Religion,36
265205,Self Help,2
265205,Spirituality,9
265264,Biography,3
265264,Classics,4
265264,Contemporary,2
265264,Fantasy,30
265264,Fiction,179
265264,Memoir,7
265264,Paranormal,2
265264,Philosophy,47
265264,Religion,3
265264,Romance,29
265264,Science Fiction,6
265264,Self Help,7
265264,Spirituality,42
265650,Classics,93
265650,Fiction,26
265650,Historical Fiction,2
265650,History,2
265650,Poetry,5
265650,Romance,10
265650,Young Adult,3
266607,Contemporary,19
266607,Ebooks,18
266607,Fantasy,1192
266607,Fiction,173
266607,Horror,13
266607,Paranormal,209
266607,Romance,174
266607,Young Adult,918
266765,Chick Lit,29
266765,Children's,21
266765,Contemporary,35
266765,Fiction,53
266765,Romance,65
266765,Young Adult,129
266904,Children's,260
266904,Classics,36
266904,Contemporary,72
266904,Fantasy,16
266904,Fiction,370
266904,Young Adult,191
267243,Classics,45
267243,Contemporary,7
267243,Fiction,337
267243,Historical Fiction,71
267869,Chick Lit,12
267869,Crime,49
267869,Ebooks,33
267869,Fantasy,13
267869,Fiction,244
267869,Historical Fiction,713
267869,History,11
267869,Mystery,1303
267869,Paranormal,8
267869,Romance,313
267869,Suspense,36
267869,Thriller,20
267972,Children's,56
267972,Fantasy,98
267972,Fiction,122
267972,Horror,214
267972,Mystery,140
267972,Paranormal,85
267972,Suspense,27
267972,Thriller,19
267972,Young Adult,144
268275,Chick Lit,6
268275,Contemporary,34
268275,Crime,36
268275,Ebooks,10
268275,Fiction,76
268275,Mystery,154
268275,Romance,165
268275,Suspense,114
268275,Thriller,80
268559,Ebooks,12
268559,Fantasy,9
268559,Fiction,118
268559,Horror,314
268559,Mystery,33
268559,Paranormal,17
268559,Romance,12
268559,Science Fiction,13
268559,Suspense,48
268559,Thriller,72
268598,Contemporary,13
268598,Crime,200
268598,Ebooks,30
268598,Fantasy,30
268598,Fiction,159
268598,Mystery,739
268598,Romance,387
268598,Science Fiction,85
268598,Suspense,130
268598,Thriller,71
268601,Chick Lit,28
268601,Contemporary,33
268601,Crime,341
268601,Ebooks,47
268601,Fantasy,49
268601,Fiction,255
268601,Mystery,1280
268601,Romance,772
268601,Science Fiction,189
268601,Suspense,198
268601,Thriller,149
268602,Chick Lit,35
268602,Contemporary,70
268602,Crime,533
268602,Ebooks,71
268602,Fantasy,98
268602,Fiction,464
268602,Mystery,2094
268602,Romance,1345
268602,Science Fiction,355
268602,Suspense,365
268602,Thriller,290
268604,Crime,181
268604,Ebooks,24
268604,Fantasy,30
268604,Fiction,141
268604,Mystery,669
268604,Romance,347
268604,Science Fiction,80
268604,Suspense,115
268604,Thriller,64
268955,Children's,68
268955,Fantasy,145
268955,Fiction,93
268955,Historical Fiction,63
268955,History,21
268955,Mystery,21
268955,Science Fiction,6
268955,Young Adult,17
269322,Classics,458
269322,Ebooks,3
269322,Fantasy,24
269322,Fiction,87
269322,Horror,146
269322,Mystery,14
269322,Poetry,868
269322,Suspense,4
269322,Thriller,5
269322,Young Adult,5
269386,Biography,5
269386,Chick Lit,10
269386,Fiction,85
269386,Memoir,7
269386,Nonfiction,41
269386,Self Help,3
269746,Chick Lit,15
269746,Contemporary,7
269746,Cookbooks,14
269746,Crime,16
269746,Ebooks,4
269746,Fiction,107
269746,Mystery,260
269746,Romance,5
269746,Suspense,7
269746,Thriller,5
269795,Classics,3
269795,Contemporary,22
269795,Ebooks,2
269795,Fiction,243
269795,Music,76
270032,Biography,145
270032,Classics,36
270032,Fiction,35
270032,Historical Fiction,8
270032,History,157
270032,Memoir,113
270032,Nonfiction,114
270032,Philosophy,12
270032,Religion,25
270032,Spirituality,15
270032,Travel,378
270067,Children's,198
270067,Classics,49
270067,Fantasy,16
270067,Fiction,56
270067,Young Adult,4
270435,Nonfiction,12
270435,Philosophy,2
270435,Psychology,11
270435,Religion,1
270435,Science,3
270435,Self Help,41
270435,Spirituality,25
270521,Classics,3
270521,Crime,9
270521,Fiction,260
270521,Historical Fiction,14
270521,Mystery,51
270521,Romance,5
270521,Suspense,24
270521,Thriller,126
270730,Contemporary,336
270730,Fiction,481
270730,Poetry,791
270730,Romance,97
270730,Young Adult,1562
270804,Contemporary,142
270804,Fiction,199
270804,Poetry,359
270804,Romance,50
270804,Young Adult,696
270805,Contemporary,197
270805,Ebooks,14
270805,Fiction,271
270805,Poetry,452
270805,Psychology,34
270805,Romance,80
270805,Young Adult,844
270807,Contemporary,211
270807,Ebooks,11
270807,Fiction,257
270807,Poetry,429
270807,Religion,54
270807,Romance,165
270807,Young Adult,783
271199,Comics,178
271199,Contemporary,21
271199,Fantasy,417
271199,Fiction,116
271199,Graphic Novels,522
271199,Manga,4721
271199,Mystery,11
271199,Paranormal,43
271199,Romance,345
271199,Young Adult,203
271264,Comics,48
271264,Fantasy,113
271264,Fiction,33
271264,Graphic Novels,92
271264,Horror,7
271264,Manga,626
271264,Paranormal,22
271264,Young Adult,26
272264,Contemporary,24
272264,Crime,57
272264,Ebooks,13
272264,Fiction,126
272264,Mystery,326
272264,Paranormal,4
272264,Romance,60
272264,Suspense,117
272264,Thriller,118
272315,Chick Lit,9
272315,Contemporary,114
272315,Ebooks,19
272315,Fiction,156
272315,Gay and Lesbian,8
272315,Romance,230
272315,Young Adult,448
272607,Contemporary,9
272607,Crime,80
272607,Ebooks,10
272607,Fiction,143
272607,Mystery,345
272607,Sports,28
272607,Suspense,44
272607,Thriller,96
272895,Children's,175
272895,Classics,578
272895,Fantasy,9
272895,Fiction,456
272895,Historical Fiction,30
272895,Young Adult,289
273511,Children's,27
273511,Fantasy,320
273511,Fiction,89
273511,Mystery,5
273511,Romance,5
273511,Young Adult,77
273512,Children's,23
273512,Fantasy,251
273512,Fiction,66
273512,Mystery,4
273512,Romance,6
273512,Young Adult,59
275000,Children's,34
275000,Ebooks,6
275000,Fantasy,15
275000,Fiction,130
275000,Romance,6
275000,Young Adult,119
275245,Classics,168
275245,Ebooks,9
275245,Fiction,45
275245,Historical Fiction,5
275245,Poetry,3
275245,Science,4
275247,Children's,99
275247,Classics,618
275247,Ebooks,19
275247,Fiction,204
275247,Historical Fiction,66
275247,History,6
275247,Young Adult,65
276287,Art,409
276287,Biography,13
276287,Fantasy,2
276287,History,3
276287,Nonfiction,29
276287,Philosophy,2
276287,Science,2
276289,Art,135
276289,Biography,8
276289,Nonfiction,12
276289,Science,1
276342,Chick Lit,84
276342,Contemporary,36
276342,Ebooks,15
276342,Fiction,158
276342,Romance,120
276877,Contemporary,6
276877,Crime,10
276877,Ebooks,8
276877,Fiction,40
276877,Mystery,76
276877,Romance,31
276877,Suspense,43
276877,Thriller,52
277190,Children's,109
277190,Contemporary,8
277190,Fantasy,1032
277190,Fiction,166
277190,Mystery,15
277190,Paranormal,19
277190,Young Adult,150
277191,Children's,132
277191,Fantasy,1090
277191,Fiction,173
277191,Mystery,17
277191,Paranormal,22
277191,Young Adult,141
277397,Chick Lit,13
277397,Classics,18
277397,Contemporary,32
277397,Ebooks,5
277397,Fiction,552
277397,Historical Fiction,14
277397,Young Adult,47
278102,Chick Lit,31
278102,Contemporary,22
278102,Ebooks,6
